,obs_id,SiteId_x,Timestamp_x,ForecastId,Value,Date,Holiday,SiteId_y,Timestamp_y,SiteId,Temperature,HolidayCode,date_numeric
0,6038546.0,1.0,2014-09-09,1.0,3266903.91769804,2014-09-09,,,2014-09-09,1.0,20.925,0,20140909
1,7855117.0,1.0,2014-09-18,1.0,1513721.7344672228,2014-09-18,,,2014-09-18,1.0,12.96206896551724,0,20140918
2,2088236.0,1.0,2014-09-13,1.0,1040528.6001987156,2014-09-13,,,2014-09-13,1.0,11.065151515151515,0,20140913
3,882799.0,1.0,2014-09-19,1.0,2015528.3234096125,2014-09-19,,,2014-09-19,1.0,12.684745762711868,0,20140919
4,1678042.0,1.0,2014-10-19,1.0,1381189.8363569304,2014-10-19,,,2014-10-19,1.0,7.164999999999997,0,20141019
5,5011663.0,1.0,2017-05-24,4.0,5925648.087543272,2017-05-24,,,2017-05-24,1.0,15.33026315789474,0,20170524
6,6655789.0,1.0,2017-03-05,3.0,919183.5539489844,2017-03-05,,,2017-03-05,1.0,1.3378378378378375,0,20170305
7,2835228.0,1.0,2017-07-13,4.0,6542887.295184572,2017-07-13,,,2017-07-13,1.0,24.919444444444448,0,20170713
8,3407690.0,1.0,2017-01-09,3.0,6324262.209408036,2017-01-09,,,2017-01-09,1.0,-3.6025,0,20170109
9,4552356.0,1.0,2017-02-12,3.0,1485677.3311313419,2017-02-12,,,2017-02-12,1.0,2.3782608695652177,0,20170212
10,7115229.0,1.0,2016-12-19,3.0,1200241.0214799577,2016-12-19,,,2016-12-19,1.0,-12.21904761904762,0,20161219
11,5788898.0,1.0,2016-12-23,3.0,1947916.623418636,2016-12-23,Christmas Eve (Observed),1.0,2016-12-23,1.0,0.14230769230769227,13,20161223
12,5617511.0,1.0,2017-07-14,4.0,3991540.865953782,2017-07-14,,,2017-07-14,1.0,23.22615384615385,0,20170714
13,2773225.0,1.0,2017-08-04,4.0,3109762.5305957324,2017-08-04,,,2017-08-04,1.0,20.02916666666666,0,20170804
14,2166321.0,1.0,2015-11-24,2.0,6634684.4695911985,2015-11-24,,,2015-11-24,1.0,0.9901515151515152,0,20151124
15,1041670.0,1.0,2016-05-03,3.0,9198875.766558733,2016-05-03,,,2016-05-03,1.0,11.154999999999998,0,20160503
16,6037281.0,1.0,2016-04-21,3.0,6458991.850359939,2016-04-21,,,2016-04-21,1.0,13.099999999999998,0,20160421
17,5455341.0,1.0,2016-05-16,3.0,9321098.166333763,2016-05-16,,,2016-05-16,1.0,13.611666666666665,0,20160516
18,6121267.0,1.0,2015-08-07,1.0,7286468.184396538,2015-08-07,,,2015-08-07,1.0,20.906779661016948,0,20150807
19,4233833.0,1.0,2016-01-02,2.0,2109149.949320524,2016-01-02,,,2016-01-02,1.0,-0.16166666666666668,0,20160102
20,7626011.0,1.0,2016-03-28,3.0,2028436.595195157,2016-03-28,,,2016-03-28,1.0,6.484126984126982,0,20160328
21,721493.0,1.0,2015-12-17,2.0,4385004.9939545775,2015-12-17,,,2015-12-17,1.0,2.0,0,20151217
22,845538.0,1.0,2015-11-10,2.0,7998443.740381758,2015-11-10,,,2015-11-10,1.0,7.309027777777778,0,20151110
23,6759936.0,1.0,2015-08-16,1.0,4077504.867870592,2015-08-16,,,2015-08-16,1.0,25.052380952380954,0,20150816
24,2825324.0,1.0,2016-05-23,3.0,9314843.356919417,2016-05-23,,,2016-05-23,1.0,16.44333333333334,0,20160523
25,4401769.0,1.0,2016-06-01,3.0,8059400.392900319,2016-06-01,,,2016-06-01,1.0,20.376666666666665,0,20160601
26,5008290.0,1.0,2016-06-21,3.0,7223058.191464631,2016-06-21,,,2016-06-21,1.0,22.059677419354834,0,20160621
27,326202.0,1.0,2016-10-11,3.0,9164864.249679942,2016-10-11,,,2016-10-11,1.0,13.874603174603171,0,20161011
28,6764805.0,1.0,2016-08-13,3.0,1328810.1665401044,2016-08-13,,,2016-08-13,1.0,25.128571428571423,0,20160813
29,5008494.0,1.0,2016-08-24,3.0,2417583.700023124,2016-08-24,,,2016-08-24,1.0,24.100000000000005,0,20160824
30,318813.0,1.0,2016-11-01,3.0,1685171.0377323863,2016-11-01,,,2016-11-01,1.0,16.342857142857145,0,20161101
31,3659859.0,1.0,2016-09-05,3.0,1324882.2857168,2016-09-05,Labor Day,1.0,2016-09-05,1.0,22.376190476190477,4,20160905
32,851750.0,1.0,2016-10-17,3.0,2996521.314333549,2016-10-17,,,2016-10-17,1.0,22.273846153846158,0,20161017
33,157995.0,1.0,2016-12-15,3.0,1060231.40836404,2016-12-15,,,2016-12-15,1.0,-12.052857142857144,0,20161215
34,3901954.0,1.0,2014-10-16,1.0,5171704.202829871,2014-10-16,,,2014-10-16,1.0,14.138461538461534,0,20141016
35,3136338.0,1.0,2015-01-02,1.0,4540111.507365635,2015-01-02,,,2015-01-02,1.0,-1.5533333333333337,0,20150102
